epoch,lr-Adam,step,train/loss,val/loss,val/psnr,val/ssim
,9.997630495158723e-06,49,,,,
0,,49,0.3572345972061157,,,
,9.990329919350382e-06,99,,,,
0,,99,0.2966468632221222,,,
0,,99,,0.2759609818458557,6.1957855224609375,0.34661734104156494
