epoch,lr-Adam,step,train/loss,val/loss,val/psnr,val/ssim
0,,39,,0.25463876128196716,6.591938495635986,0.35230889916419983
,9.86635785864221e-09,49,,,,
0,,49,0.3378782272338867,,,
